Open,High,Low,Close,Volume,timestamp
84183.6,84440.4,84140.0,84400.0,1226.282,1742515200
84400.0,84405.1,84218.5,84236.1,835.4659999999999,1742516100
84236.0,84432.5,84205.8,84393.2,750.0299999999999,1742517000
84393.3,84499.0,84378.1,84468.8,920.1629999999998,1742517900
84468.8,84540.0,84415.3,84523.2,863.7440000000003,1742518800
84523.3,84547.3,84338.4,84338.5,805.636,1742519700
84338.5,84538.8,84333.6,84519.5,819.0040000000001,1742520600
84519.5,84744.4,84467.2,84733.6,2028.1580000000001,1742521500
84733.6,84813.6,84596.8,84605.1,1247.8229999999996,1742522400
84605.0,84629.8,84475.6,84602.1,1152.4779999999998,1742523300
84602.0,84619.7,84511.2,84521.2,526.034,1742524200
84521.2,84723.8,84493.0,84641.2,809.1650000000001,1742525100
84641.2,84689.0,84342.2,84389.1,1064.9,1742526000
84389.1,84410.0,84220.2,84402.8,1195.5900000000001,1742526900
84402.9,84442.6,84318.1,84411.3,783.112,1742527800
84411.2,84463.1,84389.8,84409.9,490.92499999999984,1742528700
84410.0,84609.7,84409.9,84577.2,909.933,1742529600
84577.2,84648.6,84513.7,84634.9,390.13,1742530500
84635.0,84738.5,84630.0,84692.6,695.8579999999998,1742531400
84692.5,84773.6,84599.4,84621.2,613.5419999999998,1742532300
84621.2,84633.8,84456.0,84494.1,766.343,1742533200
84494.1,84507.9,84380.0,84380.1,556.6769999999998,1742534100
84380.1,84493.2,84330.7,84365.2,574.7700000000001,1742535000
84365.2,84441.9,84300.0,84436.7,713.9149999999998,1742535900
84436.8,84445.1,84156.8,84199.8,2480.8189999999995,1742536800
84199.9,84229.2,83984.4,84184.0,3269.612,1742537700
84184.1,84250.0,84070.0,84180.4,1185.0139999999997,1742538600
84180.3,84235.1,84061.1,84165.0,835.9359999999998,1742539500
84165.1,84232.3,84000.2,84119.9,1051.365,1742540400
84119.8,84119.9,83900.0,84041.1,1715.6429999999998,1742541300
84041.1,84041.1,83650.3,83765.7,2783.600000000001,1742542200
83765.8,83904.6,83697.1,83889.6,2046.2109999999998,1742543100
83889.5,84120.0,83765.3,84075.7,1772.1519999999996,1742544000
84075.6,84083.6,83765.6,83810.0,1466.532,1742544900
83810.0,83960.0,83679.8,83833.0,2289.587,1742545800
83833.2,84000.3,83775.8,83973.4,1019.4139999999996,1742546700
83973.1,83985.0,83743.6,83929.8,1137.051,1742547600
83930.0,84158.8,83862.0,84091.8,1975.6029999999987,1742548500
84091.9,84319.5,84052.9,84181.0,2319.794999999999,1742549400
84180.9,84212.4,84034.7,84095.3,928.6640000000003,1742550300
84095.3,84220.9,84081.6,84194.0,924.702,1742551200
84193.9,84258.0,83956.4,84006.5,1460.7110000000002,1742552100
84006.5,84073.7,83851.1,84037.5,1322.768,1742553000
84037.6,84160.7,84032.1,84115.5,628.067,1742553900
84115.0,84135.3,83980.0,84010.6,760.6279999999999,1742554800
84010.5,84064.6,83916.0,83916.0,530.9939999999999,1742555700
83916.0,84036.6,83900.0,84004.5,681.3799999999999,1742556600
84004.5,84105.6,83989.1,84006.0,548.007,1742557500
84005.9,84227.0,83974.9,84151.0,1559.8509999999999,1742558400
84151.1,84344.4,84112.0,84225.8,1539.3,1742559300
84225.8,84250.0,83622.6,83757.5,3383.174,1742560200
83757.4,83869.4,83334.9,83419.2,6724.613999999998,1742561100
83419.1,83688.4,83345.2,83580.0,3352.621,1742562000
83579.9,83767.2,83476.0,83633.3,2464.952,1742562900
83629.8,83840.0,83122.0,83762.3,7616.199999999998,1742563800
83762.2,84058.0,83667.1,83907.3,6762.241000000001,1742564700
83907.2,83961.6,83450.1,83727.5,3666.446999999999,1742565600
83727.4,84259.8,83633.9,84034.9,4020.718999999999,1742566500
84034.9,84243.4,83905.0,84044.9,2403.1239999999993,1742567400
84044.9,84214.3,83860.8,84203.5,1600.3219999999997,1742568300
84203.6,84238.6,83770.0,83786.2,1878.2989999999998,1742569200
83786.3,83895.9,83680.2,83700.1,1584.543,1742570100
83700.1,83936.4,83530.6,83597.5,1996.2899999999997,1742571000
83597.0,83745.0,83508.5,83525.9,1521.0879999999997,1742571900
83525.9,83807.3,83333.0,83778.4,4964.557,1742572800
83778.4,83997.7,83600.0,83895.5,3226.639999999999,1742573700
83895.4,84049.9,83742.7,83798.4,1595.9819999999997,1742574600
83798.5,84119.6,83787.1,84066.9,1150.019,1742575500
84066.9,84076.3,83825.0,83865.0,1356.4169999999997,1742576400
83864.9,83949.4,83712.7,83756.4,878.0649999999999,1742577300
83756.4,84072.2,83670.0,84019.3,1115.4769999999999,1742578200
84019.3,84116.9,83954.8,83976.8,1265.2739999999997,1742579100
83976.8,84029.1,83856.5,83912.1,941.0489999999999,1742580000
83912.1,84113.3,83897.8,84082.3,661.7959999999999,1742580900
84082.3,84405.9,84080.6,84264.6,2364.393,1742581800
84264.5,84278.7,84058.2,84070.5,1024.1530000000002,1742582700
84070.4,84073.7,83926.7,84018.9,1453.9209999999996,1742583600
84018.2,84167.2,83961.2,83979.9,1068.5819999999999,1742584500
83979.9,84019.0,83760.1,83834.4,1282.569,1742585400
83834.4,83990.0,83823.6,83925.0,881.7289999999999,1742586300
83925.0,83965.4,83778.0,83869.9,1082.2620000000002,1742587200
83870.0,84056.8,83822.3,84050.6,623.2539999999999,1742588100
84050.5,84105.3,84028.5,84097.8,455.56,1742589000
84097.7,84199.0,84028.2,84170.7,506.90299999999996,1742589900
84170.7,84300.0,84129.4,84299.9,657.0059999999999,1742590800
84300.0,84406.0,84261.3,84311.8,1275.6980000000008,1742591700
84311.8,84550.0,84311.7,84340.3,1747.5949999999998,1742592600
84340.3,84372.2,84172.8,84356.3,781.0609999999998,1742593500
84356.2,84377.4,84204.4,84229.9,508.08499999999987,1742594400
84229.8,84352.8,84221.5,84232.7,297.47399999999993,1742595300
84232.7,84232.8,84080.1,84080.1,797.1960000000001,1742596200
84080.1,84168.4,84050.9,84129.7,655.5919999999998,1742597100
84129.6,84189.1,84049.4,84184.1,594.5809999999999,1742598000
84184.2,84184.2,84075.6,84093.0,230.83699999999996,1742598900
84093.0,84093.0,84035.0,84035.0,469.6619999999999,1742599800
84035.0,84059.5,84000.4,84050.2,526.896,1742600700
