Open,High,Low,Close,Volume,timestamp
102379.8,102538.7,102222.0,102476.0,1105.76,1738368000
102476.0,102520.0,102209.8,102222.7,1016.2900000000001,1738368900
102222.7,102458.3,102160.3,102401.9,535.3489999999998,1738369800
102401.9,102507.6,102300.8,102450.1,780.048,1738370700
102450.1,102562.1,102410.0,102550.8,731.6069999999999,1738371600
102550.9,102659.9,102495.8,102655.7,794.2059999999999,1738372500
102655.7,102727.7,102563.8,102721.5,751.1460000000001,1738373400
102721.6,102721.6,102467.4,102521.1,691.742,1738374300
102521.2,102648.0,102358.3,102631.9,719.6610000000001,1738375200
102631.9,102734.9,102624.0,102644.9,627.8360000000001,1738376100
102644.8,102660.0,102530.1,102619.9,451.641,1738377000
102620.0,102654.5,102333.0,102406.5,785.917,1738377900
102406.6,102465.1,102248.5,102373.5,751.0959999999998,1738378800
102373.6,102398.9,102280.5,102305.8,449.114,1738379700
102305.7,102324.5,102131.0,102219.4,828.5120000000001,1738380600
102219.4,102250.0,102163.2,102203.9,322.74199999999996,1738381500
102203.8,102284.2,102058.8,102167.9,800.5480000000001,1738382400
102167.9,102224.7,102119.5,102186.0,505.8800000000001,1738383300
102186.0,102444.0,102185.0,102444.0,1152.437,1738384200
102443.9,102444.0,102260.0,102271.1,400.203,1738385100
102271.0,102339.1,102190.1,102304.5,341.072,1738386000
102304.5,102443.2,102300.0,102433.5,302.5009999999999,1738386900
102433.5,102543.0,102385.4,102503.0,464.803,1738387800
102502.9,102510.5,102423.0,102445.0,465.688,1738388700
102445.0,102533.1,102366.9,102366.9,310.51099999999997,1738389600
102366.9,102372.6,102251.1,102316.2,388.68100000000004,1738390500
102316.1,102400.0,102200.0,102250.0,396.38100000000003,1738391400
102250.0,102366.8,102126.1,102366.8,454.24600000000004,1738392300
102366.8,102444.9,102318.0,102386.6,293.128,1738393200
102386.7,102398.2,102214.3,102260.8,338.66999999999996,1738394100
102260.8,102343.0,102140.1,102140.2,467.05799999999994,1738395000
102140.2,102229.0,102108.1,102127.0,603.5249999999999,1738395900
102127.0,102242.3,102120.0,102168.6,410.779,1738396800
102168.5,102168.6,101890.0,101967.5,1405.821,1738397700
101967.6,102008.2,101887.0,101973.7,824.808,1738398600
101973.7,102018.4,101780.1,101975.9,1293.1390000000001,1738399500
101975.9,101980.1,101750.1,101762.4,1186.9209999999998,1738400400
101762.3,101900.0,101762.3,101839.1,698.1739999999998,1738401300
101839.0,101855.6,101571.4,101596.7,1806.9180000000001,1738402200
101596.6,101639.0,101344.0,101639.0,3058.492,1738403100
101638.9,101846.4,101638.9,101773.3,1277.538,1738404000
101773.2,101887.0,101658.5,101824.5,641.2179999999998,1738404900
101824.4,101936.7,101727.8,101727.8,1196.8029999999997,1738405800
101727.8,101790.0,101581.9,101597.6,1143.93,1738406700
101597.5,101843.6,101597.5,101841.5,844.8140000000001,1738407600
101841.6,101982.1,101841.5,101929.9,774.9139999999999,1738408500
101929.9,101994.0,101846.5,101909.9,654.2239999999999,1738409400
101910.0,102020.0,101828.4,101980.1,498.9929999999998,1738410300
101980.0,102122.6,101956.4,102050.0,1223.7699999999995,1738411200
102050.0,102160.9,101988.6,102126.1,943.9880000000003,1738412100
102126.1,102218.7,102100.0,102184.6,659.8330000000001,1738413000
102184.6,102297.0,102168.0,102229.2,582.5219999999999,1738413900
102229.2,102230.1,102116.0,102215.7,691.1829999999997,1738414800
102215.8,102229.4,102150.0,102205.3,336.34399999999994,1738415700
102205.3,102244.6,102150.0,102150.0,484.60499999999996,1738416600
102150.0,102150.1,101774.9,101833.9,1509.4679999999998,1738417500
101834.0,102053.2,101770.0,101924.9,911.9989999999998,1738418400
101924.9,102095.4,101804.9,102068.2,669.809,1738419300
102068.3,102130.0,101989.0,101994.4,571.464,1738420200
101994.5,102000.0,101770.0,101807.1,875.154,1738421100
101807.2,102010.0,101680.0,101870.1,1673.699,1738422000
101870.2,101964.8,101733.3,101964.7,487.28999999999996,1738422900
101964.8,102085.6,101907.9,102038.9,631.5469999999998,1738423800
102038.9,102187.9,101970.3,102031.5,1048.6950000000004,1738424700
102031.6,102185.2,102000.0,102020.1,713.4250000000001,1738425600
102020.0,102083.2,101865.0,102055.5,586.374,1738426500
102055.5,102078.9,101973.2,101990.0,268.17599999999993,1738427400
101989.9,102044.0,101826.8,101856.9,407.65199999999993,1738428300
101856.9,102144.0,101856.8,102076.4,1208.1670000000001,1738429200
102076.4,102250.0,102034.3,102167.9,922.8659999999999,1738430100
102167.9,102188.4,102047.3,102100.0,447.8620000000001,1738431000
102100.0,102248.5,102092.5,102219.0,579.7629999999999,1738431900
102219.0,102238.1,102159.8,102183.6,341.67999999999995,1738432800
102183.7,102204.1,102042.5,102109.5,534.6100000000002,1738433700
102109.5,102158.2,101994.9,102061.1,341.5429999999999,1738434600
102061.0,102122.0,101923.0,101958.3,450.4499999999999,1738435500
101958.2,101990.0,101781.0,101841.7,697.5340000000001,1738436400
101841.7,101974.2,101742.2,101771.4,863.967,1738437300
101771.5,101828.9,101420.2,101505.5,2755.037,1738438200
101505.4,101661.4,101392.9,101620.1,1230.3819999999998,1738439100
101620.0,101620.1,101197.0,101259.9,3284.8290000000006,1738440000
101260.0,101493.8,101100.0,101172.1,2285.4549999999995,1738440900
101172.1,101281.1,101058.3,101265.1,1652.5079999999998,1738441800
101265.2,101480.0,100889.0,101295.5,2644.613,1738442700
101295.5,101478.1,101126.4,101434.7,1254.34,1738443600
101434.8,101544.2,101400.0,101432.2,989.77,1738444500
101432.3,101439.4,101195.2,101321.0,952.6600000000001,1738445400
101321.1,101346.5,100949.4,101149.9,1401.0789999999997,1738446300
101149.9,101387.8,101010.3,101037.4,925.9729999999997,1738447200
101037.5,101076.4,100608.9,100676.6,2992.993,1738448100
100676.6,100875.8,100501.1,100842.9,1781.2520000000002,1738449000
100842.8,100927.5,100437.6,100615.1,1393.1770000000001,1738449900
100615.1,100634.9,100322.7,100327.2,2086.122,1738450800
100327.2,100519.6,100215.0,100471.7,2022.1439999999998,1738451700
100471.7,100845.5,100410.4,100776.2,2033.815,1738452600
100776.2,100810.0,100556.8,100603.6,1079.0140000000001,1738453500
